SYMBOL,overall_score,affected_pathway_score,animal_model_score,genetic_association_score,literature_score,rna_expression_score,somatic_mutation_score,druggability_score_smallmolecule,druggability_score_other_modalities,druggability_score_antibody
AGPAT5,0.16491052945902535,0.01283371027037708,0.08682197368421052,0.05999153698331607,0.0013236842105263154,0.0039396243105954045,0.0,0.0,0.0,0.3499999999999999
ENTPD7,0.21418710499919288,0.0,0.0,0.20312208524475348,0.004971450292397661,0.008716894023445243,0.0,0.0,0.0,0.3499999999999999
DDX56,0.20002234195835586,0.0,0.09471547009803924,0.087317732909358,0.016907730568290168,0.0010814083826684749,0.0,0.0,0.0,0.0
WDR18,0.30162291522966883,0.18321428571428566,0.0,0.11184114537068776,0.004342857142857143,0.0022246270018381753,0.0,0.0,0.0,0.0
OR14J1,0.3695828219852084,0.16854126248163914,0.0,0.19675849088364172,0.0,0.004283068619927467,0.0,0.3,0.0,0.4666666666666667
ZG16B,0.03502914351654323,0.0,0.0,0.01619655721108703,0.005554411764705884,0.013634122104257473,0.0,0.0,0.0,0.5250000000000001
HEATR5A,0.1418888758131384,0.0,0.0,0.13506236140217098,0.0,0.006826514410967379,0.0,0.0,0.0,0.0
OR1E2,0.2552,0.25,0.0,0.0,0.005200000000000001,0.0,0.0,0.0,0.0,0.4666666666666666
MPHOSPH10,0.17837670285889065,0.038490298317330064,0.0,0.1297864045415606,0.005942857142857143,0.0041571428571428575,0.0,0.0,0.0,0.0
MIR373,0.4474166666666667,0.0,0.0,0.4474166666666667,0.0,0.0,0.0,0.0,0.0,0.0
SH3TC1,0.17842177161223266,0.0,0.16043533653753034,0.014540793285483406,9.523809523809524e-05,0.0033504036939808217,0.0,0.0,0.0,0.0
MYCBP,0.07748695124004598,0.0,0.0,0.04667736792940873,0.030809583310637257,0.0,0.0,0.0,0.0,0.0
CAP2,0.2107104519328563,0.005800434360139334,0.2011184545041868,0.002269907434890559,0.0005261294261294262,0.002915566334621124,0.0,0.0,0.0,0.2666666666666667
ABT1,0.09751286639368137,0.0,0.0,0.09622853785879726,0.0006000000000000003,0.0006843285348841016,0.0,0.0,0.0,0.0
RBM7,0.1788687184683439,0.0,0.16981186009482582,0.00377383627599538,0.007698080808080807,0.00034138068338125936,0.0,0.0,0.0,0.0
SPACA1,0.21304025240554766,0.0,0.20766226069349566,0.0033724361564964056,0.0034472222222222226,0.0,0.0,0.0,0.0,0.35
CCDC154,0.18652831437057169,0.0,0.18036450004969684,0.005684855435744939,0.0007166666666666666,0.0001039588851298587,0.0,0.0,0.0,0.0
LMTK3,0.14278900223980687,0.0,0.11843705343645194,0.0,0.02451027792283787,0.00020903173426137952,0.0,0.3,0.0,0.35000000000000003
PAIP2B,0.03536949350815278,0.0,0.0,0.01841993211737524,0.001948148148148148,0.015532524353740518,0.0,0.0,0.0,0.0
OFCC1,0.1559518131436314,0.0,0.15355540528455286,0.0,0.0026856314363143635,0.0,0.0,0.0,0.0,0.0
ELMO3,0.12724796276966813,0.0,0.07650052910052907,0.034148840649969994,0.013524805543609221,0.003073787475559811,0.0,0.0,0.0,0.09999999999999998
VPS29,0.08509971659868938,0.0,0.0,0.07984724756744173,0.0036333333333333343,0.001619135697914336,0.0,0.0,0.0,0.4000000000000001
EFCAB14,0.17685387066675484,0.0,0.16715224137931034,0.009024334493382224,0.00034482758620689663,0.00033246720785535985,0.0,0.0,0.0,0.0
DTX3,0.05845433644604965,0.0,0.0,0.04166389477836807,0.01340167621434539,0.0035782391375467123,0.0,0.0,0.0,0.0
AC114490.2,0.16950362424055734,0.0,0.0,0.16950362424055734,0.0,0.0,0.0,0.0,0.0,0.0
SHC4,0.012957012871738264,0.0,0.0,0.00489179704567323,0.007408223315066771,0.000836468316723318,0.0,0.0,0.0,0.29999999999999993
DOCK4-AS1,0.0773612176885096,0.0,0.0,0.0,0.0,0.0773612176885096,0.0,0.0,0.0,0.0
AC009303.2,0.08469215856121473,0.0,0.0,0.0,0.0,0.08469215856121473,0.0,0.0,0.0,0.0
NUDT16,0.025732639857780373,0.0,0.0,0.015191697080930076,0.006141718518518518,0.00439922425833178,0.0,0.5249999999999998,0.0,0.0
ZFP37,0.03775744908801376,0.0,0.0,0.02685378491878509,0.008680000000000002,0.0022236641692286565,0.0,0.0,0.0,0.0
CEROX1,0.020613855319474586,0.0,0.0,0.0,0.0,0.020613855319474586,0.0,0.0,0.0,0.0
AP003500.1,0.07861047470089916,0.0,0.0,0.0,0.0,0.07861047470089916,0.0,0.0,0.0,0.0
AC022168.1,0.05368446352469819,0.0,0.0,0.0,0.0,0.05368446352469819,0.0,0.0,0.0,0.0
ZNF385D-AS2,0.08919747510664687,0.0,0.0,0.0,0.0,0.08919747510664687,0.0,0.0,0.0,0.0
IGHV3-43,0.030681251493076656,0.0,0.0,0.0,0.0,0.030681251493076656,0.0,0.0,0.0,0.375
ZFAS1,0.01623859382964581,0.0,0.0,0.0,0.0,0.01623859382964581,0.0,0.0,0.0,0.0
PRR29,0.05346553429809337,0.0,0.0,0.051632955049475036,0.0,0.0030728764399841854,0.0,0.0,0.0,0.0
AC104260.2,0.02056411617549576,0.0,0.0,0.0,0.0,0.02056411617549576,0.0,0.0,0.0,0.0
SMIM34B,0.022967237784664786,0.0,0.0,0.0,0.0,0.022967237784664786,0.0,0.0,0.0,0.35
S100A5,0.006036522462533645,0.0,0.0,0.0010334196883292825,0.004737605187546502,0.0004372249294661834,0.0,0.0,0.0,0.0
ZNF146,0.025760143716054763,0.0,0.0,0.0025495464063209038,0.018340941488642296,0.0053176659916389715,0.0,0.0,0.0,0.0
GK-AS1,0.0196618922167794,0.0,0.0,0.0,0.0,0.0196618922167794,0.0,0.0,0.0,0.0
RAMP2-AS1,0.04719703446381972,0.0,0.0,0.0,0.0,0.04719703446381972,0.0,0.0,0.0,0.0
AC016027.2,0.02589886012116423,0.0,0.0,0.0,0.0,0.02589886012116423,0.0,0.0,0.0,0.0
AC092802.3,0.023706374062588933,0.0,0.0,0.0,0.0,0.023706374062588933,0.0,0.0,0.0,0.0
LINC01535,0.02285541805492684,0.0,0.0,0.0,0.0,0.02285541805492684,0.0,0.0,0.0,0.0
AC095031.1,0.04024894733049667,0.0,0.0,0.0,0.0,0.04024894733049667,0.0,0.0,0.0,0.0
AL365181.4,0.03881536640656028,0.0,0.0,0.0,0.0,0.03881536640656028,0.0,0.0,0.0,0.0
Z84468.1,0.02229099345125353,0.0,0.0,0.0,0.0,0.02229099345125353,0.0,0.0,0.0,0.0
ZNF747,0.03545961979239272,0.0,0.0,0.0,0.0,0.03545961979239272,0.0,0.0,0.0,0.0
AL157931.1,0.032797092421842526,0.0,0.0,0.0,0.0,0.032797092421842526,0.0,0.0,0.0,0.0
RARA-AS1,0.012428727067435934,0.0,0.0,0.0,0.0,0.012428727067435934,0.0,0.0,0.0,0.0
AC080080.1,0.015271462588455666,0.0,0.0,0.0,0.0,0.015271462588455666,0.0,0.0,0.0,0.0
AC011726.2,0.014035289846281652,0.0,0.0,0.0,0.0,0.014035289846281652,0.0,0.0,0.0,0.0
AP005264.1,0.010995309218510859,0.0,0.0,0.0,0.0,0.010995309218510859,0.0,0.0,0.0,0.0
ZNF630-AS1,0.013593266693779216,0.0,0.0,0.0,0.0,0.013593266693779216,0.0,0.0,0.0,0.0
SLFNL1-AS1,0.013303311617832535,0.0,0.0,0.0,0.0,0.013303311617832535,0.0,0.0,0.0,0.0
AL691432.2,0.009648743843655268,0.0,0.0,0.0,0.0,0.009648743843655268,0.0,0.0,0.0,0.0
AC004148.1,0.012544111219950266,0.0,0.0,0.0,0.0,0.012544111219950266,0.0,0.0,0.0,0.0
MIR146B,0.009882269013278102,0.0,0.0,0.0,0.0,0.009882269013278102,0.0,0.0,0.0,0.0
AC027601.4,0.008249533987581931,0.0,0.0,0.0,0.0,0.008249533987581931,0.0,0.0,0.0,0.0
RN7SKP37,0.006953991010083387,0.0,0.0,0.0,0.0,0.006953991010083387,0.0,0.0,0.0,0.0
TMC3-AS1,0.006875799586098947,0.0,0.0,0.0,0.0,0.006875799586098947,0.0,0.0,0.0,0.0
C21orf62-AS1,0.005944635716730683,0.0,0.0,0.0,0.0,0.005944635716730683,0.0,0.0,0.0,0.0
SPATA41,0.006032445383660951,0.0,0.0,0.0,0.0,0.006032445383660951,0.0,0.0,0.0,0.0
AC100861.1,0.005963595370511928,0.0,0.0,0.0,0.0,0.005963595370511928,0.0,0.0,0.0,0.0
LINC02742,0.005218155106981282,0.0,0.0,0.0,0.0,0.005218155106981282,0.0,0.0,0.0,0.0
AC012464.3,0.005091277793281119,0.0,0.0,0.0,0.0,0.005091277793281119,0.0,0.0,0.0,0.0
TGFB2-AS1,0.004646919283378369,0.0,0.0,0.0,0.0,0.004646919283378369,0.0,0.0,0.0,0.0
BX323046.1,0.003933272368045489,0.0,0.0,0.0,0.0,0.003933272368045489,0.0,0.0,0.0,0.0
ZNF613,0.0031048413164221425,0.0,0.0,0.0,0.0,0.0031048413164221425,0.0,0.0,0.0,0.0
NRAS,0.483425512670257,0.10411484971721574,0.018040515999282785,0.07547112560450807,0.026111077657869186,8.440966464479968e-05,0.43741927343673664,0.7000000000000001,0.0,0.4833333333333333
POLE,0.6736902569065438,0.036720367350504116,0.014246166109892848,0.03775145403233824,0.0022413696145124717,0.0,0.4123751866688125,0.6499999999999999,0.0,0.6500000000000001
SOX9,0.19034653576665456,0.010225269645326156,0.07487929308154642,0.08874568793232877,0.0242257879919444,0.001095630716806468,0.02052238805970149,0.0,0.0,0.0
DSPP,0.204673988075206,0.015542352228986709,0.09138600803805727,0.11043663788975536,0.014467715478138255,0.00012398351745527037,0.0,0.0,0.0,0.4666666666666666
MYO7A,0.2493072914333473,0.004797201207952082,0.18403150916838396,0.07415396894450528,0.006459449821059443,0.0004363323115835713,0.0,0.0,0.0,0.0
PKD2,0.2839958028884013,0.0,0.1613728294012741,0.13784637581434994,0.005975946405745536,0.0005405911744099495,0.0,0.5,0.0,0.5666666666666667
SOX3,0.27924140519685303,0.013157894736842105,0.05641727014844033,0.2195393454348832,0.017355450925469317,9.480813507076867e-05,0.0,0.0,0.0,0.0
OAT,0.2305284361177205,0.0,0.1847896801121766,0.04872490041084404,0.0027578616722540358,0.0010679620351676095,0.0,0.5833333333333334,0.0,0.0
PRPS1,0.34186242951815343,0.0,0.0,0.3183098591549296,0.036538583483726725,0.0006794364341039535,0.0,0.55,0.0,0.0
CCDC40,0.3780584434900277,0.0,0.06203986678004535,0.3139947824263333,0.0023511062954226,0.0009799167326286203,0.0,0.0,0.0,0.30000000000000004
CLDN1,0.08817652278688062,0.008333333333333333,0.043297204699924825,0.013620500034756131,0.027789091482398248,0.0023941297656101448,0.0,0.0,0.0,0.5666666666666667
HECW2,0.15594803691874398,0.017857142857142856,0.049543122187043535,0.08219995848937993,0.00894375,0.00556504023491951,0.0,0.0,0.0,0.0
NDUFA4,0.5063333960719488,0.0564242533452604,0.0,0.034315831920643546,0.0034925170326512343,0.0006614860901501695,0.0,0.6666666666666666,0.0,0.35000000000000003
SMAD6,0.273812838451244,0.0,0.04106756730855652,0.2268696946574679,0.017199473623891067,0.0013872575923221785,0.0,0.0,0.0,0.0
GFER,0.10233395128545886,0.0,0.021315726144871358,0.07464969394593267,0.018286077591864368,0.0,0.0,0.5,0.0,0.35
FTO,0.23755967538654585,0.0,0.04106729941511565,0.1923360426339364,0.02188266717743976,0.00013119995245531986,0.0,0.7000000000000002,0.0,0.0
SIK1,0.18818481687912275,0.0,0.04856688921254839,0.12511246892836414,0.021361375567028263,0.00024625654351628074,0.0,0.475,0.0,0.0
TRPV6,0.11894495129028185,0.04524789526463025,0.018552186791837462,0.040300117017557986,0.024203374231388592,0.0017435695175022047,0.0,0.5,0.0,0.5666666666666667
NSMF,0.1622194045125912,0.0,0.1026537710403819,0.05352112676056338,0.0073995672229106016,0.0,0.0,0.0,0.0,0.5
TUBB1,0.6040926125082444,0.037143036651172516,0.017816892029007082,0.029420102875652138,0.0014736597427169814,0.00032163068220078864,0.0,0.65,0.9499999999999998,1.0
SPTBN4,0.2415594831048901,0.02117656744106236,0.1958562496634769,0.03542501238943754,0.0018604130176396595,0.0004145044576139025,0.0,0.0,0.0,0.29999999999999993
ZNF420,0.3167653162833861,0.1323444018323241,0.1141284332397544,0.04319809299112872,0.0011232323232323233,0.0008546814436983843,0.060606060606060615,0.0,0.0,0.0
RSPO3,0.6455370732737854,0.0,0.0,0.2780450502017405,0.0112228201183792,0.004366635713443469,0.36468962585034015,0.0,0.0,0.4666666666666666
IL1A,0.060520870308212675,0.011599703289763336,0.0,0.00573539770210411,0.03229364789108074,0.0007019864827851086,0.0,0.0,0.0,0.7666666666666668
CHN1,0.2878654258982313,0.0,0.103227250277753,0.18011995378956694,0.006112622504781183,0.0040260715074010136,0.0,0.0,0.0,0.0
ITGB8,0.3188371021058253,0.041006668388676816,0.05729064848121504,0.22167242266856385,0.014000176684497215,0.0041016735416560335,0.0,0.55,0.0,0.4500000000000001
DIAPH3,0.2167032035391866,0.0,0.024606107843137253,0.17721353518047364,0.014214380793883862,0.004018520454964604,0.0,0.7000000000000003,0.0,0.09999999999999998
KNDC1,0.2029293439823975,0.0,0.0,0.06673829346895217,0.010478,0.02059654913729325,0.12,0.0,0.0,0.10000000000000002
PRKD3,0.23133604897324786,0.0,0.0018243137254901965,0.0836239091175444,0.0044315485827226405,0.002022840380550804,0.0,0.65,0.0,0.0
GYPC,0.06583825715149494,0.01724173220569065,0.00762699412470024,0.024845306821864286,0.020571817594259374,0.0014242900804360321,0.0,0.0,0.0,0.375
INMT,0.10532820299984402,0.0,0.045176521739130435,0.0,0.00521202799960564,0.011859794294332888,0.043478260869565216,0.5666666666666665,0.0,0.0
PRDM8,0.1704486058743766,0.0,0.08640692669912715,0.08110908379261403,0.0035467020194176095,0.0007500975596439494,0.0,0.0,0.0,0.0
DERL1,0.13153306686039676,0.08897632243213051,0.0,0.014177992664315185,0.031618147070977064,0.0012362983712875188,0.0,0.0,0.0,0.3500000000000002
H2BC17,0.3132341706541602,0.2669613996070927,0.0,0.01820936652521293,0.0008640000000000003,0.027523404521854603,0.0,0.0,0.0,0.0
AC138894.1,0.2955879118214929,0.0,0.0,0.2955879118214929,0.0,0.0,0.0,0.0,0.0,0.0
IGHV3-33,0.1064142978225827,0.07142857142857142,0.0,0.0,0.0019571428571428574,0.03302858353686845,0.0,0.0,0.0,0.3499999999999999
H2AC18,0.2727215486372304,0.25,0.0,0.017420021817088127,0.0026000000000000003,0.0027015268201422624,0.0,0.0,0.0,0.0
COLGALT2,0.13264744412155927,0.026165834912377364,0.0,0.10311390786999756,0.004499076068376068,0.0008952471333706873,0.0,0.0,0.0,0.35000000000000003
CNP,0.09089607253456884,0.0,0.06827464335195857,0.003188312211003701,0.02180503410262468,6.882731850691199e-05,0.0,0.35,0.0,0.2
RIMKLB,0.3080744361676792,0.0,0.14186967741935486,0.1652729934261691,0.0,0.0009317653221552618,0.0,0.0,0.0,0.0
IGF2BP1,0.15949283210831386,0.010144927536231885,0.08333301715765286,0.053123125204612535,0.016253585257266313,0.0021692935610837442,0.0,0.3999999999999999,0.0,0.0
RNF207,0.2685975967949385,0.0,0.0,0.2615848683550333,0.006741666666666668,0.00027106177323856206,0.0,0.0,0.0,0.0
MLIP,0.06184379279018904,0.0,0.0,0.039739602994356124,0.022621461270842427,0.0008131313452368361,0.0,0.0,0.0,0.3499999999999999
DNAJA4,0.16879798485391911,0.0,0.07041146384479717,0.0896042532154492,0.004191009106288019,0.0047163761066182025,0.0,0.0,0.0,0.09999999999999996
GCOM1,0.07612809739004965,0.0,0.0,0.07432052401837883,0.0,0.0018075733716708226,0.0,0.0,0.0,0.0
KIF12,0.1281587085163134,0.03378182727511387,0.0,0.04190216555827479,0.005503448275862069,0.012767819131200571,0.03448275862068965,0.0,0.0,0.0
CPE,0.14578014071366344,0.006269592476489028,0.11748242967868225,0.012083826162302505,0.0195795457484011,0.0005179892647447736,0.0,0.0,0.0,0.4666666666666667
PHACTR3,0.19860850859731105,0.0,0.0,0.16941331676207486,0.0070264374271699435,0.02216875440806633,0.0,0.0,0.0,0.0
TACR2,0.11648979755266226,0.05439998839415133,0.0,0.01748886887783449,0.02068012978434761,0.0012181283806551196,0.0,0.6333333333333334,0.0,0.3750000000000001
MOK,0.12685875683393005,0.0,0.0,0.10145332578334723,0.02250186995433388,0.003130588123275988,0.0,0.3000000000000001,0.0,0.0
DCST2,0.4574226219713608,0.0,0.0,0.4565940683477298,0.0,0.0008285536236310736,0.0,0.0,0.0,0.3499999999999999
FAM210A,0.2834138801852137,0.0,0.12944641141141142,0.1530688121763486,0.0009216216216216217,0.00019595389475103478,0.0,0.0,0.0,0.3499999999999999
CASP1,0.08285536849242411,0.0478506122799458,0.0,0.00026963970490864346,0.03357261247087952,0.0005830047560755017,0.0,0.59,0.0,0.5
NCOA3,0.14957134698022714,0.03766719448616165,0.0860871811959551,0.0075720984332068,0.024023766319409258,4.539333671424713e-05,0.0,0.5,0.0,0.0
HEYL,0.11179668211129223,0.0675204338317953,0.01733868055555556,0.014862879387705329,0.013578196295792868,0.0027930212545953397,0.0,0.0,0.0,0.0
MACROD2,0.07310720723939766,0.003091447368421053,0.038770777733988286,0.02663506871971385,0.004435325159624576,0.0018339578317693726,0.0,0.7000000000000001,0.0,0.0
KLHL22,0.1851017444305496,0.05555555555555555,0.020573333333333332,0.1193989468264152,0.011693036785084404,0.00158,0.0,0.3,0.0,0.0
PSORS1C1,0.06162102041397261,0.0,0.0,0.059081169279288935,0.0035896041820826603,0.0007944817017372557,0.0,0.0,0.0,0.0
MICOS10,0.2810834493858327,0.0,0.0,0.280259901035932,0.0006125000000000001,0.00021104834990061912,0.0,0.0,0.0,0.3499999999999999
PSG1,0.1374419458804449,0.10223408860893253,0.0,0.020586020589150763,0.014785072680749725,0.0017068185121741693,0.0,0.0,0.0,0.4499999999999999
C11orf49,0.06568996180915837,0.0,0.0,0.06537207226425787,0.0,0.00031788954490051703,0.0,0.0,0.0,0.0
ATP23,0.19254676579247001,0.0,0.0,0.17892887577358071,0.012822232156486441,0.0009958616764121693,0.0,0.0,0.0,0.375
LRRC1,0.12895890640856347,0.0,0.0,0.09799027983986196,0.02810532497985288,0.002965850243932457,0.0,0.0,0.0,0.6999999999999998
TRIM77,0.20100108042122827,0.0,0.0,0.20100108042122827,0.0,0.0,0.0,0.0,0.0,0.0
FAM153A,0.19432922173291445,0.0,0.0,0.19432922173291445,0.0,0.0,0.0,0.0,0.0,0.0
WNT8B,0.14359386239264318,0.07552343060845515,0.0,0.059525215946046164,0.011161392088199615,0.0,0.0,0.0,0.0,0.4666666666666667
MED14,0.16075392918253534,0.1501130469215184,0.0,0.0,0.015355686868686871,0.0006792332711179826,0.0,0.0,0.0,0.0
CELF1,0.0967446847410235,0.0,0.006658133333333332,0.06436551927302545,0.02581049192564004,8.07313201357527e-05,0.0,0.0,0.0,0.0
MKRN2,0.223553303686644,0.0,0.10497909865306612,0.11644312406776725,0.015971067673077464,0.0,0.0,0.0,0.0,0.0
SULT1A2,0.1959293861013498,0.0,0.0,0.18503249047613649,0.004935223169441202,0.007842611336971776,0.0,0.5500000000000002,0.0,0.0
NEUROD2,0.16228706864574405,0.0,0.14044058977575175,0.013153088872411078,0.008545348048867845,0.0023931945958303395,0.0,0.0,0.0,0.0
HOMER1,0.03241314022087118,0.01801801801801801,0.0,0.0014042134714907413,0.011225945936571922,0.003392476612875459,0.0,0.0,0.0,0.2999999999999998
HOOK2,0.14114196388108505,0.0,0.0,0.12816950813473926,0.011135277777777777,0.001837177968568005,0.0,0.0,0.0,0.0
BIN3,0.2023576263789639,0.0,0.15400473872242018,0.041451661962099255,0.015540617063492069,0.0,0.0,0.0,0.0,0.0
BAG5,0.12333182987113996,0.0,0.0,0.11145700264569024,0.011655072600649396,0.0004831692589467028,0.0,0.0,0.0,0.0
C20orf141,0.15130184981971978,0.0,0.0,0.15130184981971978,0.0,0.0,0.0,0.0,0.0,0.35
OR7G3,0.26461149657793576,0.2469028478903347,0.0,0.015108648687601091,0.0026000000000000003,0.0,0.0,0.0,0.0,0.4666666666666666
BMP8B,0.04051910161398025,0.0,0.0,0.020426911803392258,0.019441743194135445,0.0006966004626063893,0.0,0.0,0.0,0.375
PYDC2,0.3351483148932457,0.0,0.0,0.3291483148932457,0.006,0.0,0.0,0.0,0.0,0.0
TMEM63B,0.16366869152219013,0.0,0.12708347494553374,0.03465372812984945,0.0013647058823529413,0.0005667825644539621,0.0,0.0,0.0,0.375
ZNF669,0.19190638264020285,0.0,0.0,0.19190638264020285,0.0,0.0,0.0,0.0,0.0,0.0
AKR7A3,0.08227645154523339,0.0304894553981116,0.0,0.028562534833326936,0.008047251448296317,0.01970361511838744,0.0,0.5500000000000002,0.0,0.0
SPDYE3,0.15550001542785286,0.0,0.0,0.15550001542785286,0.0,0.0,0.0,0.0,0.0,0.0
RETREG2,0.12482310814974852,0.0,0.009036,0.10838533269448414,0.004637777777777778,0.002763997677486581,0.0,0.0,0.0,0.3499999999999999
COMMD7,0.10215636802423173,0.0,0.0,0.08905868883027995,0.01598955931275769,0.0005093323917325527,0.0,0.0,0.0,0.0
EPPIN-WFDC6,0.16127276735034599,0.0,0.1533927642864386,0.001345597766339779,0.009083037856937235,0.0,0.0,0.0,0.0,0.0
NFATC2IP,0.1177287491945296,0.0,0.09000947916666667,0.02066031441790983,0.005041666666666666,0.0020172889432864233,0.0,0.0,0.0,0.0
TWF2,0.11377696679513735,0.0,0.0,0.11242883969638227,0.00046956521739130447,0.0008785618813637657,0.0,0.0,0.0,0.0
PRAMEF8,0.21136291383219954,0.0,0.21136291383219954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBR4,0.10352859045981096,0.0,0.0,0.09960418785848314,0.000742857142857143,0.0031815454584706642,0.0,0.7,0.0,0.0
RSAD1,0.13983055921445245,0.0,0.120242,0.017011409997940062,0.0,0.002577149216512374,0.0,0.0,0.0,0.0
SLC2A3,0.03343695496144628,0.0,0.0,0.0016473284244817186,0.028458629318828917,0.004228299647255775,0.0,0.675,0.0,0.45
ZNF543,0.08206816162337308,0.0,0.0,0.07513482829003974,0.006933333333333335,0.0,0.0,0.0,0.0,0.0
CGB7,0.061495011310643076,0.0,0.0,0.051808394491672516,0.0069,0.002786616818970572,0.0,0.0,0.0,0.5249999999999999
LINC01093,0.03361530135132248,0.0,0.0,0.0,0.0,0.03361530135132248,0.0,0.0,0.0,0.0
CCDC106,0.05562095489476394,0.0,0.02028444444444445,0.00615755965312322,0.02866775182665658,0.0005111989705396879,0.0,0.0,0.0,0.0
PRNCR1,0.07894451502850561,0.0,0.0,0.0,0.0,0.07894451502850561,0.0,0.0,0.0,0.0
AC073569.1,0.12226541621723624,0.0,0.0,0.0,0.0,0.12226541621723624,0.0,0.0,0.0,0.0
IGHV6-1,0.060712336659689364,0.0,0.0,0.0,0.0010400000000000001,0.059672336659689365,0.0,0.0,0.0,0.375
AC011389.2,0.08951629513824429,0.0,0.0,0.0,0.0,0.08951629513824429,0.0,0.0,0.0,0.0
AL133330.1,0.019327003856407645,0.0,0.0,0.0,0.0,0.019327003856407645,0.0,0.0,0.0,0.0
AC022400.5,0.0877479453058051,0.0,0.0,0.0877479453058051,0.0,0.0,0.0,0.0,0.0,0.0
SEC14L6,0.07372179332970565,0.0,0.0,0.05897833158572515,0.0,0.014743461743980491,0.0,0.0,0.0,0.0
RN7SL653P,0.13596,0.0,0.0,0.0,0.0,0.13596,0.0,0.0,0.0,0.0
SCARNA22,0.13534928098436022,0.0,0.0,0.0,0.0,0.13534928098436022,0.0,0.0,0.0,0.0
GABPA,0.037126170395661545,0.0,0.0,0.013520694481757816,0.023361206146267,0.0002442697676367302,0.0,0.0,0.0,0.0
LINC02344,0.09577538508194816,0.0,0.0,0.0,0.0,0.09577538508194816,0.0,0.0,0.0,0.0
AC021237.1,0.10218493414276417,0.0,0.0,0.0,0.0,0.10218493414276417,0.0,0.0,0.0,0.0
AC018358.1,0.04224782770070167,0.0,0.0,0.0,0.0,0.04224782770070167,0.0,0.0,0.0,0.0
AC012531.1,0.06384320398963436,0.0,0.0,0.0,0.0,0.06384320398963436,0.0,0.0,0.0,0.0
ZBTB8A,0.03812840266547262,0.0,0.0,0.013583475723862648,0.024544926941609986,0.0,0.0,0.0,0.0,0.0
